Id,City,Country,Latitude,Longitude,Time,Description,Max Temp,Humidity,Wind Speed,Cloudiness,Rain,Snow
736,Shimokizukuri,JP,40.8061,140.3861,2021-04-17 21:52:14,overcast clouds,54.0,89,4.0,100,0,0
737,Boaco,NI,12.4722,-85.6586,2021-04-17 21:52:14,scattered clouds,95.0,46,4.61,40,0,0
738,Whitehorse,CA,60.7161,-135.0538,2021-04-17 21:52:15,few clouds,51.8,32,8.05,20,0,0
739,Boyolangu,ID,-8.1181,111.8935,2021-04-17 21:52:15,broken clouds,73.83,90,0.49,72,0,0
740,Yangi Marg`ilon,UZ,40.4272,71.7189,2021-04-17 21:52:15,overcast clouds,55.4,54,4.61,99,0,0
741,Cooma,AU,-36.2333,149.1333,2021-04-17 21:52:16,overcast clouds,42.8,93,6.91,90,0,0
742,Roald,NO,62.5833,6.1333,2021-04-17 21:52:16,clear sky,43.0,75,5.75,0,0,0
743,Aswān,EG,24.0934,32.907,2021-04-17 21:52:17,clear sky,79.86,19,9.53,0,0,0
744,Bangolo,CI,7.0069,-7.475,2021-04-17 21:52:17,overcast clouds,69.33,95,0.25,100,0,0
745,Bhachāu,IN,23.2833,70.35,2021-04-17 21:52:18,clear sky,82.17,54,7.78,0,0,0
746,Marsh Harbour,BS,26.5412,-77.0636,2021-04-17 21:52:18,clear sky,78.82,72,13.22,9,0,0
747,Cervo,ES,43.6702,-7.4101,2021-04-17 21:52:18,clear sky,51.01,74,1.01,1,0,0
748,Agüimes,ES,27.9054,-15.4461,2021-04-17 21:52:19,scattered clouds,68.0,73,21.85,40,0,0
749,Marolambo,MG,-20.05,48.1167,2021-04-17 21:52:19,overcast clouds,63.39,93,3.0,100,0,0
750,Shakiso,ET,5.75,38.9167,2021-04-17 21:52:20,overcast clouds,57.65,97,2.86,97,0,0
751,Huai Thalaeng,TH,14.997,102.6475,2021-04-17 21:52:20,overcast clouds,84.0,100,2.75,87,0,0
752,Amahai,ID,-3.3333,128.9167,2021-04-17 21:52:21,broken clouds,82.0,93,2.44,76,0,0
753,Morón,AR,-34.6534,-58.6198,2021-04-17 21:52:21,overcast clouds,73.0,76,5.01,100,0,0
754,Safi,MA,32.2994,-9.2372,2021-04-17 21:52:22,scattered clouds,62.91,87,16.08,37,0,0
755,Kayasula,RU,44.325,45.0,2021-04-17 21:52:22,overcast clouds,53.2,80,6.42,100,0,0
756,Lukang,TW,24.0567,120.4352,2021-04-17 21:52:22,broken clouds,73.0,68,4.61,75,0,0
757,Dunedin,NZ,-45.8742,170.5036,2021-04-17 21:52:23,overcast clouds,52.68,59,3.94,100,0,0
758,Banda Aceh,ID,5.5577,95.3222,2021-04-17 21:52:23,broken clouds,79.38,79,7.45,58,0,0
759,Troitskoye,RU,52.9821,84.6757,2021-04-17 21:52:24,broken clouds,30.13,88,4.25,79,0,0
760,Kita,ML,13.0349,-9.4895,2021-04-17 21:52:24,overcast clouds,87.06,42,13.18,86,0,0
761,Ossora,RU,59.2353,163.0719,2021-04-17 21:52:24,clear sky,26.08,77,5.66,4,0,0
762,Buriti dos Lopes,BR,-3.175,-41.8669,2021-04-17 21:52:25,few clouds,76.15,92,6.06,24,0,0
763,Hirado,JP,33.3597,129.5531,2021-04-17 21:52:25,broken clouds,52.0,50,14.97,75,0,0
764,Harlingen,US,26.1906,-97.6961,2021-04-17 21:48:29,overcast clouds,59.0,100,18.41,90,0,0
765,Ormara,PK,25.2088,64.6357,2021-04-17 21:52:26,clear sky,79.29,81,8.75,6,0,0
766,Presidencia Roque Sáenz Peña,AR,-26.7852,-60.4388,2021-04-17 21:52:26,overcast clouds,80.01,67,1.01,97,0,0
767,Luwuk,ID,-0.9516,122.7875,2021-04-17 21:52:27,broken clouds,75.67,81,4.09,70,0,0
768,Tapes,BR,-30.6733,-51.3958,2021-04-17 21:52:27,few clouds,69.12,88,9.26,22,0,0
769,Mnogovershinnyy,RU,53.9353,139.9242,2021-04-17 21:52:27,broken clouds,30.79,97,3.31,52,0,0
770,Muroto-misakicho,JP,33.2833,134.15,2021-04-17 21:52:28,broken clouds,51.8,62,4.61,75,0,0
771,Bilma,NE,18.6853,12.9164,2021-04-17 21:52:28,overcast clouds,87.51,7,8.34,100,0,0
772,Kysyl-Syr,RU,63.8986,122.7617,2021-04-17 21:52:29,light snow,12.63,92,12.3,100,0,0
773,Tomohon,ID,1.3346,124.8392,2021-04-17 21:52:29,few clouds,77.0,94,2.3,20,0,0
774,Yala,TH,6.3333,101.25,2021-04-17 21:52:30,overcast clouds,72.61,95,2.57,100,0,0
775,Kampong Thom,KH,12.7111,104.8887,2021-04-17 21:52:30,overcast clouds,77.97,84,3.67,85,0,0
776,Limbdi,IN,22.5667,71.8,2021-04-17 21:52:30,clear sky,84.38,51,6.44,0,0,0
777,Manggar,ID,-2.8833,108.2667,2021-04-17 21:52:31,overcast clouds,78.04,82,4.88,100,0,0
778,Tergnier,FR,49.6561,3.3011,2021-04-17 21:52:31,clear sky,39.99,87,10.36,0,0,0
779,Bariloche,AR,-41.1456,-71.3082,2021-04-17 21:50:25,scattered clouds,62.6,31,8.05,40,0,0
780,Inhambane,MZ,-23.865,35.3833,2021-04-17 21:51:23,overcast clouds,68.85,68,7.52,97,0,0
781,Limbang,MY,4.75,115.0,2021-04-17 21:52:32,broken clouds,77.0,100,2.3,75,0,0
782,Mitsamiouli,KM,-11.3847,43.2844,2021-04-17 21:52:32,light rain,80.91,76,11.21,100,0,0
783,Mokrousovo,RU,55.8103,66.7653,2021-04-17 21:52:33,scattered clouds,37.99,83,8.05,31,0,0
784,Sarkand,KZ,45.41,79.9186,2021-04-17 21:52:33,scattered clouds,50.38,54,6.62,46,0,0
785,Fougamou,GA,-1.2154,10.5838,2021-04-17 21:52:34,overcast clouds,76.05,93,1.41,100,0,0
786,Yankton,US,42.8711,-97.3973,2021-04-17 21:50:57,overcast clouds,51.8,46,16.11,90,0,0
787,Marabba,SD,12.35,32.1833,2021-04-17 21:52:34,clear sky,87.13,8,8.48,2,0,0
788,Thanh Hoa,VN,19.8,105.7667,2021-04-17 21:51:57,overcast clouds,71.91,91,3.09,100,0,0
789,Tecpan,GT,14.7623,-90.9947,2021-04-17 21:52:35,broken clouds,78.8,57,20.71,75,0,0
790,Hunterville,NZ,-39.9333,175.5667,2021-04-17 21:52:35,overcast clouds,60.01,75,4.0,100,0,0
791,Ayagoz,KZ,47.9714,80.4392,2021-04-17 21:52:36,broken clouds,44.08,79,6.22,52,0,0
792,Zarasai,LT,55.7333,26.25,2021-04-17 21:52:36,scattered clouds,45.18,93,4.61,43,0,0
793,Litovko,RU,49.2361,135.1742,2021-04-17 21:52:37,broken clouds,38.32,93,2.95,69,0,0
794,Rio Grande,BR,-32.035,-52.0986,2021-04-17 21:52:38,few clouds,70.0,89,9.55,15,0,0
795,Tiarei,PF,-17.5333,-149.3333,2021-04-17 21:52:38,few clouds,87.8,66,12.66,20,0,0
796,Lazurne,UA,46.084,32.5295,2021-04-17 21:52:39,overcast clouds,44.01,100,3.0,93,0,0
797,Mocuba,MZ,-16.8392,36.9856,2021-04-17 21:52:39,broken clouds,64.35,96,3.94,84,0,0
798,Mananjary,MG,-21.2167,48.3333,2021-04-17 21:52:39,light rain,71.24,71,10.89,100,0,0
799,Soyo,AO,-6.1349,12.3689,2021-04-17 21:52:40,broken clouds,79.97,89,4.23,82,0,0
800,Kouroussa,GN,10.65,-9.8833,2021-04-17 21:52:40,overcast clouds,76.53,76,7.76,100,0,0
801,Ponnāni,IN,10.767,75.9252,2021-04-17 21:50:52,light rain,77.0,88,2.3,20,0,0
802,Micomeseng,GQ,2.1462,10.6164,2021-04-17 21:52:41,light rain,70.63,98,2.48,96,0,0
803,Dubovyy Umët,RU,52.9763,50.2857,2021-04-17 21:52:41,clear sky,44.6,49,6.71,0,0,0
804,Trincomalee,LK,8.5711,81.2335,2021-04-17 21:52:42,overcast clouds,79.99,79,5.73,87,0,0
805,Villaviciosa,ES,43.4813,-5.4357,2021-04-17 21:52:42,clear sky,50.0,61,7.27,0,0,0
806,Mamlyutka,KZ,54.9375,68.5394,2021-04-17 21:52:43,scattered clouds,38.46,75,8.05,35,0,0
807,Yaypan,UZ,40.3758,70.8156,2021-04-17 21:52:43,overcast clouds,66.83,35,15.23,99,0,0
808,Umluj,SA,25.0213,37.2685,2021-04-17 21:52:44,clear sky,80.82,56,7.54,0,0,0
809,Lanxi,CN,29.2195,119.477,2021-04-17 21:52:44,overcast clouds,55.17,84,4.32,96,0,0
810,Namtsy,RU,62.7161,129.6658,2021-04-17 21:52:44,few clouds,23.0,68,6.71,20,0,0
811,Mazagão,BR,-0.115,-51.2894,2021-04-17 21:52:45,moderate rain,80.6,89,4.61,90,0,0
812,Kirkwood,US,38.5834,-90.4068,2021-04-17 21:52:05,broken clouds,60.8,51,6.91,75,0,0
813,Bambamarca,PE,-6.6833,-78.5333,2021-04-17 21:52:46,light rain,71.6,40,5.75,75,0,0
814,Paraty,BR,-23.2178,-44.7131,2021-04-17 21:52:46,scattered clouds,77.0,61,2.3,40,0,0
815,Āsosa,ET,10.0667,34.5333,2021-04-17 21:52:46,scattered clouds,72.45,14,2.91,46,0,0
816,Lucea,JM,18.451,-78.1736,2021-04-17 21:52:47,scattered clouds,84.2,74,18.41,40,0,0
817,El Rincón,HN,14.5833,-87.9333,2021-04-17 21:52:47,broken clouds,77.0,57,4.61,75,0,0
818,Sisimiut,GL,66.9395,-53.6735,2021-04-17 21:52:48,light snow,17.44,82,5.64,100,0,0
819,Hulan Ergi,CN,47.2042,123.6333,2021-04-17 21:52:48,clear sky,39.56,50,7.36,0,0,0
820,Panguna,PG,-6.3164,155.4848,2021-04-17 21:52:49,overcast clouds,77.32,72,1.72,95,0,0
821,Suntar,RU,62.1444,117.6319,2021-04-17 21:52:49,overcast clouds,12.15,80,12.44,100,0,0
822,Chamba,IN,32.5667,76.1333,2021-04-17 21:52:49,overcast clouds,57.79,81,7.34,100,0,0
823,Lethem,GY,3.3803,-59.7968,2021-04-17 21:52:50,broken clouds,83.08,61,11.61,79,0,0
824,Soledade,BR,-28.8183,-52.5103,2021-04-17 21:52:50,few clouds,60.04,96,6.4,14,0,0
825,Diego de Almagro,CL,-26.3667,-70.05,2021-04-17 21:52:51,clear sky,70.12,39,6.17,0,0,0
826,Shubarshi,KZ,48.5872,57.1869,2021-04-17 21:52:51,broken clouds,53.24,74,6.44,56,0,0
827,Luján,AR,-34.5703,-59.105,2021-04-17 21:52:52,overcast clouds,73.0,72,7.43,100,0,0
828,Chadiza,ZM,-14.0678,32.4392,2021-04-17 21:52:52,overcast clouds,59.41,89,8.84,99,0,0
829,Karasjok,NO,69.4719,25.5112,2021-04-17 21:52:53,overcast clouds,32.0,80,2.3,90,0,0
830,Pierre,US,44.3683,-100.351,2021-04-17 21:52:53,broken clouds,59.0,37,9.22,75,0,0
831,Burns Lake,CA,54.2331,-125.7533,2021-04-17 21:47:54,few clouds,69.8,23,3.44,20,0,0
832,Oddur,SO,4.1213,43.8894,2021-04-17 21:52:54,overcast clouds,74.1,78,9.08,90,0,0
833,Mudgee,AU,-32.5943,149.5871,2021-04-17 21:52:54,overcast clouds,44.6,100,5.75,90,0,0
834,Kamenskiy,RU,50.8855,45.488,2021-04-17 21:52:54,broken clouds,44.02,89,8.55,56,0,0
835,Great Bend,US,38.3645,-98.7648,2021-04-17 21:52:55,overcast clouds,51.8,58,14.97,90,0,0
836,Kushmurun,KZ,52.4503,64.6311,2021-04-17 21:52:56,clear sky,46.89,81,1.39,9,0,0
837,Tshikapa,CD,-6.4167,20.8,2021-04-17 21:52:56,overcast clouds,71.67,93,2.98,86,0,0
838,Baykit,RU,61.67,96.37,2021-04-17 21:52:56,light snow,13.62,95,3.94,100,0,0
839,Uren',RU,57.4552,45.7852,2021-04-17 21:52:57,clear sky,36.63,88,5.61,7,0,0
840,Itoman,JP,26.1247,127.6694,2021-04-17 21:52:57,broken clouds,64.4,59,23.02,75,0,0
841,Manokwari,ID,-0.8667,134.0833,2021-04-17 21:52:58,overcast clouds,78.17,79,1.92,92,0,0
842,Arrondissement d'Ajaccio,FR,42.0,8.9167,2021-04-17 21:52:58,broken clouds,48.2,93,4.61,75,0,0
843,Ucluelet,CA,48.9329,-125.5528,2021-04-17 21:52:59,clear sky,60.8,59,6.91,1,0,0
844,Fare,PF,-16.7,-151.0167,2021-04-17 21:52:59,light rain,81.61,75,9.75,6,0,0
845,Nālūt,LY,30.3333,10.85,2021-04-17 21:53:00,overcast clouds,69.13,43,11.68,100,0,0
846,Ginir,ET,7.1333,40.7,2021-04-17 21:53:00,light rain,58.53,83,3.8,91,0,0
847,Cassilândia,BR,-19.1133,-51.7342,2021-04-17 21:53:01,broken clouds,68.95,93,6.62,73,0,0
848,Nortelândia,BR,-14.4547,-56.8028,2021-04-17 21:53:01,overcast clouds,80.15,72,3.69,94,0,0
849,Shimoda,JP,34.6667,138.95,2021-04-17 21:53:01,broken clouds,61.0,57,1.99,71,0,0
850,Darasun,RU,51.6667,114.0,2021-04-17 21:53:02,scattered clouds,24.8,80,2.24,29,0,0
851,Nampula,MZ,-15.1165,39.2666,2021-04-17 21:53:02,few clouds,68.0,83,8.05,20,0,0
852,Saryg-Sep,RU,51.5,95.6,2021-04-17 21:53:03,broken clouds,32.59,75,2.77,72,0,0
853,Luanda,AO,-8.8368,13.2343,2021-04-17 21:48:59,broken clouds,79.93,84,6.22,76,0,0
854,Valerianovsk,RU,58.76,59.5522,2021-04-17 21:53:03,broken clouds,37.76,79,10.51,68,0,0
855,Rohru,IN,31.2167,77.75,2021-04-17 21:53:04,broken clouds,47.3,81,3.91,83,0,0
856,Neenah,US,44.1858,-88.4626,2021-04-17 21:49:04,scattered clouds,57.0,14,8.05,40,0,0
857,Nhulunbuy,AU,-12.2333,136.7667,2021-04-17 21:53:04,broken clouds,82.4,61,10.36,75,0,0
858,Boli,CN,45.7667,130.5167,2021-04-17 21:53:05,clear sky,41.34,82,4.54,10,0,0
859,Dzaoudzi,YT,-12.7887,45.2699,2021-04-17 21:53:05,few clouds,82.4,74,13.8,20,0,0
860,Thai Binh,VN,20.45,106.3333,2021-04-17 21:53:06,broken clouds,73.4,88,3.44,75,0,0
861,Laas,IT,46.6166,10.7002,2021-04-17 21:53:06,clear sky,50.0,69,6.91,0,0,0
862,Poptún,GT,16.3311,-89.4169,2021-04-17 21:53:07,overcast clouds,93.13,34,6.49,90,0,0
863,Jalingo,NG,8.8833,11.3667,2021-04-17 21:53:07,overcast clouds,79.77,69,5.3,97,0,0
864,Kutum,SD,14.2,24.6667,2021-04-17 21:53:07,few clouds,72.88,11,9.1,15,0,0
865,Sungai Penuh,ID,-2.0833,101.3833,2021-04-17 21:53:08,overcast clouds,63.37,94,1.88,100,0,0
866,Simplício Mendes,BR,-7.8539,-41.9103,2021-04-17 21:53:09,overcast clouds,76.12,75,6.44,100,0,0
867,Workington,GB,54.6425,-3.5441,2021-04-17 21:53:09,overcast clouds,41.0,74,4.07,92,0,0
868,Micheweni,TZ,-4.9667,39.8333,2021-04-17 21:53:10,heavy intensity rain,78.3,88,11.81,100,0,0
869,Rodrigues Alves,BR,-7.738,-72.6509,2021-04-17 21:53:10,broken clouds,82.4,78,4.61,75,0,0
870,Bushehr,IR,28.9684,50.8385,2021-04-17 21:53:10,overcast clouds,69.8,83,4.61,100,0,0
871,High Level,CA,58.5169,-117.136,2021-04-17 21:53:11,broken clouds,41.0,93,2.3,75,0,0
872,Tingi,TZ,-11.3,35.0333,2021-04-17 21:53:11,few clouds,58.46,89,3.87,24,0,0
873,Andenes,NO,69.3143,16.1194,2021-04-17 21:53:12,few clouds,36.0,75,10.36,11,0,0
874,Vallenar,CL,-28.5708,-70.7581,2021-04-17 21:53:12,clear sky,74.25,46,5.77,0,0,0
875,Sassandra,CI,4.95,-6.0833,2021-04-17 21:53:13,overcast clouds,77.05,89,5.97,96,0,0
876,Northam,GB,51.0333,-4.2167,2021-04-17 21:53:13,overcast clouds,43.0,71,3.0,100,0,0
877,Makurdi,NG,7.7411,8.5121,2021-04-17 21:51:01,moderate rain,82.02,65,6.91,99,0,0
878,Walvis Bay,NA,-22.9575,14.5053,2021-04-17 21:53:14,overcast clouds,89.6,22,5.75,100,0,0
879,Kabelvåg,NO,68.2114,14.4817,2021-04-17 21:53:14,few clouds,36.0,69,7.96,12,0,0
880,Voh,NC,-20.9667,164.7,2021-04-17 21:53:15,scattered clouds,78.84,72,5.28,29,0,0
881,Gumia,IN,23.7833,85.8167,2021-04-17 21:53:15,scattered clouds,82.72,26,1.95,26,0,0
882,Aketi,CD,2.7388,23.7833,2021-04-17 21:53:15,overcast clouds,69.94,97,1.81,100,0,0
883,Inuvik,CA,68.3499,-133.7218,2021-04-17 21:53:16,broken clouds,46.4,39,8.05,81,0,0
884,Leshukonskoye,RU,64.8989,45.7622,2021-04-17 21:53:16,scattered clouds,27.32,82,7.47,27,0,0
885,Mpulungu,ZM,-8.7623,31.1141,2021-04-17 21:53:17,broken clouds,71.74,77,10.38,51,0,0
886,Samarai,PG,-10.6167,150.6667,2021-04-17 21:53:17,broken clouds,83.23,76,12.73,68,0,0
887,Emerald,AU,-23.5333,148.1667,2021-04-17 21:53:18,clear sky,63.0,72,10.36,0,0,0
888,Hanstholm,DK,57.1167,8.6167,2021-04-17 21:53:18,overcast clouds,45.0,48,10.89,95,0,0
889,Tondano,ID,1.3038,124.9112,2021-04-17 21:53:18,few clouds,77.0,94,2.3,20,0,0
890,Catuday,PH,16.2923,119.8062,2021-04-17 21:53:19,overcast clouds,78.87,77,4.12,100,0,0
891,Oleksandrivka,UA,46.8383,32.7612,2021-04-17 21:53:19,broken clouds,45.16,55,1.81,72,0,0
892,Hornepayne,CA,49.2138,-84.7705,2021-04-17 21:53:20,overcast clouds,43.79,44,6.15,100,0,0
893,Pāsighāt,IN,28.0667,95.3333,2021-04-17 21:53:20,overcast clouds,68.88,86,2.66,97,0,0
894,Sechura,PE,-5.5569,-80.8222,2021-04-17 21:53:20,overcast clouds,77.74,62,13.76,92,0,0
895,Kasane,BW,-17.8167,25.15,2021-04-17 21:53:21,scattered clouds,63.05,67,6.55,44,0,0
896,Portree,GB,57.4129,-6.1942,2021-04-17 21:53:21,overcast clouds,46.99,55,21.0,100,0,0
897,Cowra,AU,-33.8333,148.6833,2021-04-17 21:53:22,few clouds,45.0,84,1.61,14,0,0
898,Mashhad,IR,36.297,59.6062,2021-04-17 21:53:22,clear sky,55.4,67,4.61,0,0,0
899,Pokrovskoye,RU,47.4157,38.8971,2021-04-17 21:53:23,few clouds,45.0,76,7.0,19,0,0
900,Kallaste,EE,58.655,27.1592,2021-04-17 21:53:23,broken clouds,48.2,43,6.91,67,0,0
901,Santo Ângelo,BR,-28.2992,-54.2631,2021-04-17 21:53:23,clear sky,77.0,65,9.22,0,0,0
902,Zhigalovo,RU,54.8097,105.1578,2021-04-17 21:53:24,broken clouds,17.96,86,5.5,71,0,0
903,Eldorado,BR,-23.7869,-54.2836,2021-04-17 21:53:24,broken clouds,72.63,70,1.52,75,0,0
904,Dergachi,RU,51.2328,48.7659,2021-04-17 21:53:25,light rain,53.62,77,11.77,100,0,0
905,Songjianghe,CN,42.1859,127.479,2021-04-17 21:53:25,few clouds,31.42,79,2.06,24,0,0
906,Mpika,ZM,-11.8343,31.4529,2021-04-17 21:53:25,scattered clouds,56.88,93,11.88,38,0,0
907,Quelimane,MZ,-17.8786,36.8883,2021-04-17 21:53:26,broken clouds,75.2,69,5.75,75,0,0
908,Mosina,PL,52.2454,16.8471,2021-04-17 21:53:26,scattered clouds,45.0,93,1.14,40,0,0
909,Beyneu,KZ,45.3167,55.2,2021-04-17 21:53:23,broken clouds,62.58,34,2.93,84,0,0
910,Chauk,MM,20.8833,94.8167,2021-04-17 21:53:27,clear sky,81.19,52,4.83,6,0,0
911,Khanu Woralaksaburi,TH,16.0617,99.8606,2021-04-17 21:53:27,moderate rain,78.46,80,4.52,54,0,0
912,San Miguelito,PA,9.0333,-79.5,2021-04-17 21:53:28,scattered clouds,82.4,83,6.91,40,0,0
913,Yazman,PK,29.1212,71.7446,2021-04-17 21:53:28,clear sky,79.81,28,4.88,0,0,0
914,Tarbert,GB,55.8628,-5.4162,2021-04-17 21:53:29,overcast clouds,46.4,81,18.41,100,0,0
915,Goulouré,BF,12.2306,-1.9289,2021-04-17 21:53:30,overcast clouds,88.75,31,11.77,87,0,0
916,Senno,RU,59.5336,33.9167,2021-04-17 21:53:30,few clouds,39.07,87,6.29,15,0,0
917,Kroonstad,ZA,-27.6504,27.2349,2021-04-17 21:53:31,overcast clouds,54.66,63,3.62,90,0,0
918,La Serena,CL,-29.9078,-71.2542,2021-04-17 21:50:24,broken clouds,59.0,82,10.36,75,0,0
919,Hervey Bay,AU,-25.2986,152.8535,2021-04-17 21:53:32,few clouds,66.0,83,5.01,16,0,0
920,Bima,ID,-8.4667,118.7167,2021-04-17 21:53:32,broken clouds,74.19,94,3.42,54,0,0
921,Ciudad Bolivar,VE,8.1222,-63.5497,2021-04-17 21:53:33,broken clouds,93.06,33,16.37,78,0,0
922,Caconda,AO,-13.7333,15.0667,2021-04-17 21:53:33,broken clouds,62.17,71,1.81,75,0,0
923,Tupelo,US,34.2576,-88.7034,2021-04-17 21:53:34,overcast clouds,66.2,45,10.36,90,0,0
924,Neuquén,AR,-38.9516,-68.0591,2021-04-17 21:49:18,clear sky,71.6,37,6.91,0,0,0
925,Borovoy,RU,55.4333,86.0833,2021-04-17 21:53:34,clear sky,26.6,50,6.71,0,0,0
926,Väike-Maarja,EE,59.1264,26.25,2021-04-17 21:53:35,broken clouds,39.97,77,7.07,74,0,0
927,Kuito,AO,-12.3833,16.9333,2021-04-17 21:53:33,overcast clouds,63.07,74,3.15,94,0,0
928,Oudtshoorn,ZA,-33.5907,22.2014,2021-04-17 21:53:35,clear sky,57.2,72,3.44,0,0,0
929,Darlawn,IN,24.0167,92.9,2021-04-17 21:53:36,clear sky,60.19,89,2.75,3,0,0
930,Koulamoutou,GA,-1.1303,12.4736,2021-04-17 21:53:36,overcast clouds,69.78,94,0.69,100,0,0
931,Songyang,CN,34.4553,113.0281,2021-04-17 21:53:37,overcast clouds,49.71,49,4.85,94,0,0
932,Rincon,US,32.296,-81.2354,2021-04-17 21:53:37,broken clouds,75.2,53,10.36,75,0,0
933,Birao,CF,10.2849,22.7882,2021-04-17 21:53:38,overcast clouds,80.29,9,6.82,92,0,0
934,Majene,ID,-3.5403,118.9707,2021-04-17 21:53:38,scattered clouds,76.23,86,3.29,48,0,0
935,Saint Johnsbury,US,44.4192,-72.0151,2021-04-17 21:53:39,overcast clouds,42.01,70,8.05,90,0,0
936,Sochi,RU,43.6,39.7303,2021-04-17 21:49:06,overcast clouds,51.8,93,6.71,90,0,0
937,Pemberton,CA,50.3164,-122.8027,2021-04-17 21:53:40,scattered clouds,75.2,25,8.05,31,0,0
938,Sheridan,US,44.8333,-106.9173,2021-04-17 21:53:00,few clouds,57.2,26,14.97,20,0,0
939,Malakal,SS,9.5334,31.6605,2021-04-17 21:53:40,clear sky,89.4,10,4.92,7,0,0
940,Fomboni,KM,-12.28,43.7425,2021-04-17 21:53:41,overcast clouds,82.47,70,19.73,99,0,0
941,Issa,RU,53.8705,44.8578,2021-04-17 21:53:41,broken clouds,46.85,69,8.93,74,0,0
942,Solnechnyy,RU,50.7214,136.6319,2021-04-17 21:53:41,scattered clouds,37.83,82,2.57,27,0,0
943,Wana,PK,32.2989,69.5725,2021-04-17 21:53:42,clear sky,58.19,74,2.01,0,0,0
944,Japura,ID,-0.3167,102.35,2021-04-17 21:53:42,overcast clouds,70.9,98,2.51,98,0,0
945,Nyrob,RU,60.733,56.7202,2021-04-17 21:53:43,overcast clouds,31.41,83,11.21,95,0,0
946,Krasnokamensk,RU,50.0979,118.0369,2021-04-17 21:53:43,clear sky,35.64,55,4.54,0,0,0
947,Viedma,AR,-40.8135,-62.9967,2021-04-17 21:50:42,overcast clouds,64.58,73,13.11,100,0,0
948,Listvyanka,RU,51.8535,104.8693,2021-04-17 21:53:44,broken clouds,26.6,93,11.18,75,0,0
949,Linxia Chengguanzhen,CN,35.6003,103.2064,2021-04-17 21:53:44,broken clouds,43.66,44,0.94,80,0,0
950,Chapeltown,GB,53.4651,-1.4722,2021-04-17 21:53:45,broken clouds,42.8,61,5.75,56,0,0
951,Kifrī,IQ,34.6959,44.9661,2021-04-17 21:53:45,clear sky,71.89,30,8.97,0,0,0
952,Egvekinot,RU,66.3167,-179.1667,2021-04-17 21:53:45,light snow,27.77,97,14.99,100,0,0
953,Oranjestad,AW,12.524,-70.027,2021-04-17 21:53:46,few clouds,84.2,70,27.63,20,0,0
954,Borodino,RU,55.9106,94.8983,2021-04-17 21:53:46,clear sky,15.98,90,4.41,10,0,0
955,Kui Buri,TH,12.0828,99.8543,2021-04-17 21:53:47,light rain,84.0,66,4.72,78,0,0
956,Imbituba,BR,-28.24,-48.6703,2021-04-17 21:53:47,light rain,69.8,94,11.5,75,0,0
957,Ogdensburg,US,44.6942,-75.4863,2021-04-17 21:53:48,overcast clouds,51.8,54,5.75,90,0,0
958,Santoña,ES,43.4439,-3.4576,2021-04-17 21:53:48,clear sky,46.99,70,5.75,0,0,0
959,Kayerkan,RU,69.3497,87.7602,2021-04-17 21:53:48,broken clouds,-25.28,99,2.71,53,0,0
960,Homer,US,59.6425,-151.5483,2021-04-17 21:49:59,clear sky,50.0,46,8.05,1,0,0
961,Point Pedro,LK,9.8167,80.2333,2021-04-17 21:53:49,broken clouds,80.96,84,9.57,70,0,0
962,Altamira,BR,-3.2033,-52.2064,2021-04-17 21:53:50,broken clouds,78.8,100,2.3,75,0,0
963,Anguillara Sabazia,IT,42.0875,12.2767,2021-04-17 21:53:50,overcast clouds,51.01,57,5.01,100,0,0
964,Coahuayana Viejo,MX,18.7333,-103.6833,2021-04-17 21:53:51,clear sky,84.2,28,11.5,1,0,0
965,Placer,US,39.0666,-120.7677,2021-04-17 21:53:51,clear sky,75.0,19,1.99,0,0,0
966,Shache,CN,38.4167,77.2406,2021-04-17 21:53:51,overcast clouds,57.45,41,1.66,96,0,0
967,Puerto Madero,MX,14.7208,-92.4215,2021-04-17 21:53:52,scattered clouds,91.4,58,16.11,40,0,0
968,Nouakchott,MR,18.0858,-15.9785,2021-04-17 21:48:53,clear sky,73.4,68,17.27,0,0,0
969,Verkhnevilyuysk,RU,63.4453,120.3167,2021-04-17 21:53:52,overcast clouds,11.26,87,13.22,100,0,0
970,Sarakhs,IR,36.5449,61.1577,2021-04-17 21:53:53,clear sky,59.0,63,2.3,0,0,0
971,Denpasar,ID,-8.65,115.2167,2021-04-17 21:53:53,few clouds,78.8,94,3.44,20,0,0
972,Kawalu,ID,-7.3817,108.2082,2021-04-17 21:53:54,broken clouds,70.05,93,2.08,72,0,0
973,Poya,NC,-21.35,165.15,2021-04-17 21:53:54,clear sky,77.88,73,5.17,8,0,0
974,Takaka,NZ,-40.85,172.8,2021-04-17 21:53:55,few clouds,59.0,69,5.01,11,0,0
975,Portland,US,45.5234,-122.6762,2021-04-17 21:49:29,clear sky,82.99,22,5.75,1,0,0
976,Arica,CL,-18.475,-70.3042,2021-04-17 21:49:32,clear sky,69.8,68,11.5,0,0,0
977,Ozernovskiy,RU,51.5,156.5167,2021-04-17 21:53:55,overcast clouds,37.11,64,0.81,100,0,0
978,Athabasca,CA,54.7169,-113.2854,2021-04-17 21:53:56,overcast clouds,62.6,25,8.05,100,0,0
979,Strezhevoy,RU,60.7333,77.5889,2021-04-17 21:53:56,clear sky,12.2,73,11.18,0,0,0
980,Redmond,US,47.674,-122.1215,2021-04-17 21:52:18,clear sky,79.0,30,1.01,0,0,0
