ID,City,Country,Latitude,Longitude,Time,Description,Max Temp,Humidity,Wind Speed,Cloudiness,Rain,Snow
688,Imeni Poliny Osipenko,RU,52.4201,136.4853,2021-01-09 20:48:23,overcast clouds,-20.47,86,6.13,99,0.0,0.0
689,Elko,US,41.0002,-115.5012,2021-01-09 20:48:23,overcast clouds,33.8,55,6.91,90,0.0,0.0
690,Sept-Îles,CA,50.2001,-66.3821,2021-01-09 20:47:15,scattered clouds,32.0,64,8.05,36,0.0,0.0
691,Gandajika,CD,-6.75,23.95,2021-01-09 20:48:24,light rain,66.02,98,2.08,14,0.15,0.0
692,Ashland,US,40.8167,-82.2665,2021-01-09 20:46:57,clear sky,37.99,56,8.05,1,0.0,0.0
693,Mtinko,TZ,-4.55,34.85,2021-01-09 20:48:25,overcast clouds,60.12,97,5.82,100,0.0,0.0
694,Broken Hill,AU,-31.95,141.4333,2021-01-09 20:47:06,clear sky,71.6,33,9.22,0,0.0,0.0
695,Ullapool,GB,57.8987,-5.1604,2021-01-09 20:48:25,overcast clouds,36.0,61,3.0,95,0.0,0.0
696,Ikongo,MG,-21.8833,47.4333,2021-01-09 20:45:08,overcast clouds,71.35,91,1.66,93,0.0,0.0
697,Korem,ET,12.5058,39.5228,2021-01-09 20:48:26,broken clouds,51.08,70,0.36,69,0.0,0.0
698,Polyanka,UA,50.2584,27.6881,2021-01-09 20:48:26,overcast clouds,30.36,96,9.42,94,0.0,0.0
699,Terrace,CA,54.5163,-128.6035,2021-01-09 20:48:26,overcast clouds,32.0,100,2.3,90,0.0,0.0
700,Izvestkovyy,RU,48.9833,131.55,2021-01-09 20:48:26,broken clouds,-19.37,84,2.73,83,0.0,0.0
701,Sabang,ID,5.8933,95.3214,2021-01-09 20:47:44,overcast clouds,80.67,77,10.22,100,0.0,0.0
702,Marawi,PH,7.9986,124.2928,2021-01-09 20:48:27,overcast clouds,73.99,93,4.0,88,0.0,0.0
703,Senneterre,CA,48.3835,-77.2328,2021-01-09 20:48:27,overcast clouds,17.6,93,8.05,90,0.0,0.0
704,Ferme-Neuve,CA,46.7001,-75.4493,2021-01-09 20:48:27,overcast clouds,23.0,74,9.22,92,0.0,0.0
705,Sinnamary,GF,5.3833,-52.95,2021-01-09 20:48:28,overcast clouds,78.64,86,15.21,98,0.0,0.0
706,Jiuquan,CN,39.7432,98.5174,2021-01-09 20:48:28,overcast clouds,8.1,86,0.63,100,0.0,0.0
707,Guiratinga,BR,-16.3494,-53.7583,2021-01-09 20:48:29,broken clouds,89.15,58,2.37,54,0.0,0.0
708,Jacqueville,CI,5.2052,-4.4146,2021-01-09 20:48:29,few clouds,80.6,94,5.75,20,0.0,0.0
709,French Harbor,HN,16.35,-86.4333,2021-01-09 20:48:29,light rain,77.0,78,11.5,90,0.15,0.0
710,Auki,SB,-8.7676,160.7034,2021-01-09 20:46:45,overcast clouds,81.93,77,2.19,100,0.0,0.0
711,Xining,CN,36.6167,101.7667,2021-01-09 20:48:29,overcast clouds,7.16,76,1.74,98,0.0,0.0
712,Turinskaya Sloboda,RU,57.6232,64.3858,2021-01-09 20:48:30,overcast clouds,-3.39,92,5.48,88,0.0,0.0
713,Volchanets,RU,42.9131,132.7469,2021-01-09 20:48:30,clear sky,-0.15,82,10.4,0,0.0,0.0
714,Batemans Bay,AU,-35.7167,150.1833,2021-01-09 20:46:43,clear sky,64.99,88,1.01,5,0.0,0.0
715,Sikeston,US,36.8767,-89.5879,2021-01-09 20:48:30,overcast clouds,35.6,75,6.91,90,0.0,0.0
716,Mahon,ES,39.8885,4.2658,2021-01-09 20:47:07,few clouds,55.4,76,19.57,20,0.0,0.0
717,Campos Belos,BR,-13.0367,-46.7717,2021-01-09 20:48:31,overcast clouds,77.52,67,2.06,92,0.0,0.0
718,Vung Tau,VN,10.346,107.0843,2021-01-09 20:48:31,scattered clouds,74.28,78,16.28,41,0.0,0.0
719,Zhangaözen,KZ,43.3,52.8,2021-01-09 20:47:31,clear sky,31.17,85,15.05,0,0.0,0.0
720,Mishan,CN,45.55,131.8833,2021-01-09 20:48:31,broken clouds,-15.02,86,6.11,57,0.0,0.0
721,Güicán,CO,6.4618,-72.4113,2021-01-09 20:48:31,overcast clouds,53.2,82,1.32,97,0.0,0.0
722,Gorgan,IR,36.8387,54.4348,2021-01-09 20:48:32,clear sky,32.0,86,3.91,0,0.0,0.0
723,Pangai,TO,-19.8,-174.35,2021-01-09 20:48:32,scattered clouds,80.29,81,15.73,31,0.0,0.0
724,Rondonópolis,BR,-16.4708,-54.6356,2021-01-09 20:48:32,light rain,89.56,52,2.13,42,0.205,0.0
725,Gushikawa,JP,26.3544,127.8686,2021-01-09 20:47:30,broken clouds,53.6,81,5.75,75,0.0,0.0
726,Biggar,GB,55.6167,-3.5167,2021-01-09 20:48:32,overcast clouds,39.0,10,4.0,100,0.0,0.0
727,Camacha,PT,33.0833,-16.3333,2021-01-09 20:48:33,light rain,57.2,54,21.85,20,0.11,0.0
728,Gazojak,TM,41.1875,61.4036,2021-01-09 20:48:33,overcast clouds,31.19,78,13.31,100,0.0,0.0
729,Acapulco de Juárez,MX,16.8634,-99.8901,2021-01-09 20:45:47,scattered clouds,84.2,74,3.44,40,0.0,0.0
730,Tari,NG,12.4086,4.4914,2021-01-09 20:46:34,broken clouds,79.09,17,9.51,51,0.0,0.0
731,Zalţan,LY,32.947,11.8665,2021-01-09 20:48:33,clear sky,74.17,27,15.95,0,0.0,0.0
732,Bouaflé,CI,6.9904,-5.7442,2021-01-09 20:48:34,few clouds,80.6,78,5.53,20,0.0,0.0
733,Youkounkoun,GN,12.5333,-13.1333,2021-01-09 20:48:34,clear sky,82.87,16,3.83,0,0.0,0.0
734,Belance,PH,16.1833,121.25,2021-01-09 20:48:34,overcast clouds,59.18,94,4.85,95,0.0,0.0
735,Port Macquarie,AU,-31.4333,152.9167,2021-01-09 20:46:45,broken clouds,70.0,95,1.99,82,0.0,0.0
736,Shimokizukuri,JP,40.8061,140.3861,2021-01-09 20:48:34,light snow,21.99,78,5.01,100,0.0,0.25
737,Boaco,NI,12.4722,-85.6586,2021-01-09 20:48:35,scattered clouds,89.6,58,6.91,40,0.0,0.0
738,Whitehorse,CA,60.7161,-135.0538,2021-01-09 20:48:35,broken clouds,23.0,80,16.11,75,0.0,0.0
739,Boyolangu,ID,-8.1181,111.8935,2021-01-09 20:48:35,overcast clouds,75.43,85,0.54,91,0.0,0.0
740,Yangi Marg`ilon,UZ,40.4272,71.7189,2021-01-09 20:46:25,mist,19.4,79,4.61,0,0.0,0.0
741,Cooma,AU,-36.2333,149.1333,2021-01-09 20:48:36,clear sky,53.6,100,3.44,6,0.0,0.0
742,Roald,NO,62.5833,6.1333,2021-01-09 20:47:01,light rain,35.6,69,23.02,75,0.12,0.0
743,Aswān,EG,24.0934,32.907,2021-01-09 20:46:42,clear sky,64.18,27,8.21,0,0.0,0.0
744,Bangolo,CI,7.0069,-7.475,2021-01-09 20:46:23,light rain,77.34,71,3.11,7,0.41,0.0
745,Bhachāu,IN,23.2833,70.35,2021-01-09 20:48:36,clear sky,64.08,57,12.39,0,0.0,0.0
746,Marsh Harbour,BS,26.5412,-77.0636,2021-01-09 20:48:37,scattered clouds,65.48,63,14.58,45,0.0,0.0
747,Cervo,ES,43.6702,-7.4101,2021-01-09 20:48:37,overcast clouds,46.99,81,10.0,100,0.0,0.0
748,Agüimes,ES,27.9054,-15.4461,2021-01-09 20:48:37,scattered clouds,60.01,67,9.22,40,0.0,0.0
749,Marolambo,MG,-20.05,48.1167,2021-01-09 20:48:37,overcast clouds,68.43,89,1.05,99,0.0,0.0
750,Shakiso,ET,5.75,38.9167,2021-01-09 20:48:37,clear sky,57.87,68,3.51,2,0.0,0.0
751,Huai Thalaeng,TH,14.997,102.6475,2021-01-09 20:48:38,clear sky,63.0,99,8.48,2,0.0,0.0
752,Amahai,ID,-3.3333,128.9167,2021-01-09 20:48:38,overcast clouds,82.99,91,4.21,98,0.0,0.0
753,Morón,AR,-34.6534,-58.6198,2021-01-09 20:46:43,clear sky,84.99,53,5.01,0,0.0,0.0
754,Safi,MA,32.2994,-9.2372,2021-01-09 20:48:38,light rain,55.8,67,20.58,60,0.43,0.0
755,Kayasula,RU,44.325,45.0,2021-01-09 20:48:39,clear sky,39.2,75,1.23,6,0.0,0.0
756,Lukang,TW,24.0567,120.4352,2021-01-09 20:48:39,scattered clouds,48.0,75,6.91,40,0.0,0.0
757,Dunedin,NZ,-45.8742,170.5036,2021-01-09 20:46:18,few clouds,59.94,60,3.02,20,0.0,0.0
758,Banda Aceh,ID,5.5577,95.3222,2021-01-09 20:46:19,overcast clouds,77.81,77,2.91,100,0.0,0.0
759,Troitskoye,RU,52.9821,84.6757,2021-01-09 20:48:39,overcast clouds,1.54,90,9.93,100,0.0,0.0
760,Kita,ML,13.0349,-9.4895,2021-01-09 20:48:40,clear sky,79.59,16,1.14,0,0.0,0.0
761,Ossora,RU,59.2353,163.0719,2021-01-09 20:46:43,overcast clouds,4.17,83,8.12,100,0.0,0.0
762,Buriti dos Lopes,BR,-3.175,-41.8669,2021-01-09 20:48:40,few clouds,86.0,70,16.11,20,0.0,0.0
763,Hirado,JP,33.3597,129.5531,2021-01-09 20:48:40,overcast clouds,33.01,25,3.0,95,0.0,0.0
764,Harlingen,US,26.1906,-97.6961,2021-01-09 20:48:40,overcast clouds,62.01,72,16.11,90,0.0,0.0
765,Ormara,PK,25.2088,64.6357,2021-01-09 20:48:41,clear sky,63.48,29,10.54,0,0.0,0.0
766,Presidencia Roque Sáenz Peña,AR,-26.7852,-60.4388,2021-01-09 20:47:35,scattered clouds,96.01,41,5.99,43,0.0,0.0
767,Luwuk,ID,-0.9516,122.7875,2021-01-09 20:48:41,scattered clouds,77.58,76,3.74,35,0.0,0.0
768,Tapes,BR,-30.6733,-51.3958,2021-01-09 20:48:41,clear sky,81.81,60,15.55,0,0.0,0.0
769,Mnogovershinnyy,RU,53.9353,139.9242,2021-01-09 20:48:41,overcast clouds,-22.31,88,3.67,90,0.0,0.0
770,Muroto-misakicho,JP,33.2833,134.15,2021-01-09 20:48:42,few clouds,37.53,74,15.55,21,0.0,0.0
771,Bilma,NE,18.6853,12.9164,2021-01-09 20:47:10,clear sky,68.68,24,3.76,0,0.0,0.0
772,Kysyl-Syr,RU,63.8986,122.7617,2021-01-09 20:48:42,overcast clouds,-28.1,84,5.59,99,0.0,0.0
773,Tomohon,ID,1.3346,124.8392,2021-01-09 20:46:53,few clouds,75.2,94,2.3,20,0.0,0.0
774,Yala,TH,6.3333,101.25,2021-01-09 20:48:42,overcast clouds,70.59,93,3.18,90,0.0,0.0
775,Kampong Thom,KH,12.7111,104.8887,2021-01-09 20:48:42,broken clouds,67.33,69,6.98,56,0.0,0.0
776,Limbdi,IN,22.5667,71.8,2021-01-09 20:48:43,clear sky,65.52,63,8.93,0,0.0,0.0
777,Manggar,ID,-2.8833,108.2667,2021-01-09 20:48:43,light rain,78.66,84,13.58,94,0.32,0.0
778,Tergnier,FR,49.6561,3.3011,2021-01-09 20:48:43,fog,32.0,100,4.61,90,0.0,0.0
779,Bariloche,AR,-41.1456,-71.3082,2021-01-09 20:48:43,light rain,51.8,76,25.32,75,0.0,0.0
780,Inhambane,MZ,-23.865,35.3833,2021-01-09 20:45:24,clear sky,74.8,83,7.74,5,0.0,0.0
781,Limbang,MY,4.75,115.0,2021-01-09 20:48:44,broken clouds,75.2,94,1.14,75,0.0,0.0
782,Mitsamiouli,KM,-11.3847,43.2844,2021-01-09 20:46:59,few clouds,82.09,78,14.83,13,0.0,0.0
783,Mokrousovo,RU,55.8103,66.7653,2021-01-09 20:48:44,light snow,9.9,96,3.69,100,0.0,0.13
784,Sarkand,KZ,45.41,79.9186,2021-01-09 20:48:44,clear sky,14.59,63,5.97,0,0.0,0.0
785,Fougamou,GA,-1.2154,10.5838,2021-01-09 20:48:44,light rain,74.79,92,2.75,13,0.13,0.0
786,Yankton,US,42.8711,-97.3973,2021-01-09 20:46:51,mist,30.2,86,3.44,90,0.0,0.0
787,Marabba,SD,12.35,32.1833,2021-01-09 20:48:45,clear sky,76.46,31,12.1,0,0.0,0.0
788,Thanh Hoa,VN,19.8,105.7667,2021-01-09 20:48:45,overcast clouds,51.03,46,8.52,100,0.0,0.0
789,Tecpan,GT,14.7623,-90.9947,2021-01-09 20:48:45,scattered clouds,68.0,64,13.8,40,0.0,0.0
790,Hunterville,NZ,-39.9333,175.5667,2021-01-09 20:48:45,overcast clouds,66.0,80,3.0,100,0.0,0.0
791,Ayagoz,KZ,47.9714,80.4392,2021-01-09 20:48:46,few clouds,-6.65,90,4.81,22,0.0,0.0
792,Zarasai,LT,55.7333,26.25,2021-01-09 20:48:46,overcast clouds,14.25,97,3.8,90,0.0,0.0
793,Litovko,RU,49.2361,135.1742,2021-01-09 20:48:46,clear sky,-13.79,78,1.95,0,0.0,0.0
794,Rio Grande,BR,-32.035,-52.0986,2021-01-09 20:44:49,broken clouds,80.6,74,23.02,75,0.0,0.0
795,Tiarei,PF,-17.5333,-149.3333,2021-01-09 20:46:42,broken clouds,84.2,65,12.66,75,0.0,0.0
796,Lazurne,UA,46.084,32.5295,2021-01-09 20:48:47,clear sky,30.2,93,4.47,0,0.0,0.0
797,Mocuba,MZ,-16.8392,36.9856,2021-01-09 20:48:47,overcast clouds,75.31,90,2.44,95,0.0,0.0
798,Mananjary,MG,-21.2167,48.3333,2021-01-09 20:48:48,light rain,76.19,88,4.83,85,0.21,0.0
799,Soyo,AO,-6.1349,12.3689,2021-01-09 20:48:48,clear sky,77.7,82,9.01,6,0.0,0.0
800,Kouroussa,GN,10.65,-9.8833,2021-01-09 20:48:48,clear sky,79.99,21,2.35,0,0.0,0.0
801,Ponnāni,IN,10.767,75.9252,2021-01-09 20:44:24,mist,75.2,94,8.46,40,0.0,0.0
802,Micomeseng,GQ,2.1462,10.6164,2021-01-09 20:48:48,scattered clouds,71.06,96,3.83,47,0.0,0.0
803,Dubovyy Umët,RU,52.9763,50.2857,2021-01-09 20:48:49,heavy snow,24.8,100,17.9,90,0.0,2.37
804,Trincomalee,LK,8.5711,81.2335,2021-01-09 20:47:01,moderate rain,76.91,87,2.62,100,1.68,0.0
805,Villaviciosa,ES,43.4813,-5.4357,2021-01-09 20:48:49,light rain,44.01,76,10.42,100,0.21,0.0
806,Mamlyutka,KZ,54.9375,68.5394,2021-01-09 20:48:49,light snow,9.39,95,12.37,100,0.0,0.36
807,Yaypan,UZ,40.3758,70.8156,2021-01-09 20:48:49,clear sky,24.26,79,4.5,0,0.0,0.0
808,Umluj,SA,25.0213,37.2685,2021-01-09 20:48:50,clear sky,74.86,60,6.22,0,0.0,0.0
809,Lanxi,CN,29.2195,119.477,2021-01-09 20:48:50,few clouds,28.0,2,1.14,11,0.0,0.0
810,Namtsy,RU,62.7161,129.6658,2021-01-09 20:48:50,fog,-47.2,59,4.0,100,0.0,0.0
811,Mazagão,BR,-0.115,-51.2894,2021-01-09 20:48:50,scattered clouds,84.2,79,5.75,40,0.0,0.0
812,Kirkwood,US,38.5834,-90.4068,2021-01-09 20:46:16,overcast clouds,33.01,64,6.91,90,0.0,0.0
813,Bambamarca,PE,-6.6833,-78.5333,2021-01-09 20:48:51,moderate rain,60.8,77,4.61,90,1.34,0.0
814,Paraty,BR,-23.2178,-44.7131,2021-01-09 20:48:51,overcast clouds,78.82,82,1.72,99,0.0,0.0
815,Āsosa,ET,10.0667,34.5333,2021-01-09 20:48:51,few clouds,65.59,44,3.58,14,0.0,0.0
816,Lucea,JM,18.451,-78.1736,2021-01-09 20:48:51,few clouds,82.4,74,11.5,20,0.0,0.0
817,El Rincón,HN,14.5833,-87.9333,2021-01-09 20:48:52,broken clouds,59.0,88,9.22,75,0.0,0.0
818,Sisimiut,GL,66.9395,-53.6735,2021-01-09 20:47:03,overcast clouds,21.56,87,9.22,100,0.0,0.0
819,Hulan Ergi,CN,47.2042,123.6333,2021-01-09 20:48:52,clear sky,-5.1,85,5.12,0,0.0,0.0
820,Panguna,PG,-6.3164,155.4848,2021-01-09 20:48:52,overcast clouds,74.03,85,1.36,89,0.0,0.0
821,Suntar,RU,62.1444,117.6319,2021-01-09 20:48:52,overcast clouds,-27.44,84,4.99,95,0.0,0.0
822,Chamba,IN,32.5667,76.1333,2021-01-09 20:48:53,clear sky,47.79,40,10.0,0,0.0,0.0
823,Lethem,GY,3.3803,-59.7968,2021-01-09 20:48:53,moderate rain,84.45,67,3.76,66,1.153,0.0
824,Soledade,BR,-28.8183,-52.5103,2021-01-09 20:48:53,moderate rain,84.2,48,6.91,75,2.66,0.0
825,Diego de Almagro,CL,-26.3667,-70.05,2021-01-09 20:48:24,clear sky,81.5,16,12.95,0,0.0,0.0
826,Shubarshi,KZ,48.5872,57.1869,2021-01-09 20:48:53,broken clouds,24.55,95,13.22,82,0.0,0.0
827,Luján,AR,-34.5703,-59.105,2021-01-09 20:48:54,clear sky,87.01,37,1.99,0,0.0,0.0
828,Chadiza,ZM,-14.0678,32.4392,2021-01-09 20:48:54,light rain,67.75,95,4.52,100,0.63,0.0
829,Karasjok,NO,69.4719,25.5112,2021-01-09 20:48:54,few clouds,15.8,73,26.46,20,0.0,0.0
830,Pierre,US,44.3683,-100.351,2021-01-09 20:48:54,overcast clouds,36.0,100,1.01,97,0.0,0.0
831,Burns Lake,CA,54.2331,-125.7533,2021-01-09 20:48:55,overcast clouds,12.2,85,3.09,100,0.0,0.0
832,Oddur,SO,4.1213,43.8894,2021-01-09 20:48:55,clear sky,73.58,39,16.49,0,0.0,0.0
833,Mudgee,AU,-32.5943,149.5871,2021-01-09 20:48:55,clear sky,61.0,100,4.29,3,0.0,0.0
834,Kamenskiy,RU,50.8855,45.488,2021-01-09 20:48:55,light rain,34.95,98,10.18,100,0.35,0.0
835,Great Bend,US,38.3645,-98.7648,2021-01-09 20:48:55,overcast clouds,37.4,75,2.64,90,0.0,0.0
836,Kushmurun,KZ,52.4503,64.6311,2021-01-09 20:48:56,light snow,12.16,96,14.25,100,0.0,0.37
837,Tshikapa,CD,-6.4167,20.8,2021-01-09 20:48:56,clear sky,69.31,90,1.01,0,0.0,0.0
838,Baykit,RU,61.67,96.37,2021-01-09 20:48:56,overcast clouds,-7.87,86,2.28,100,0.0,0.0
839,Uren',RU,57.4552,45.7852,2021-01-09 20:48:56,overcast clouds,13.5,96,8.3,100,0.0,0.0
840,Itoman,JP,26.1247,127.6694,2021-01-09 20:43:06,light rain,53.6,71,16.11,75,0.49,0.0
841,Manokwari,ID,-0.8667,134.0833,2021-01-09 20:48:57,overcast clouds,79.75,73,3.56,100,0.0,0.0
842,Arrondissement d'Ajaccio,FR,42.0,8.9167,2021-01-09 20:48:57,overcast clouds,46.4,93,2.3,90,0.0,0.0
843,Ucluelet,CA,48.9329,-125.5528,2021-01-09 20:48:16,overcast clouds,48.0,49,8.05,90,0.0,0.0
844,Fare,PF,-16.7,-151.0167,2021-01-09 20:46:52,few clouds,81.23,71,12.37,22,0.0,0.0
845,Nālūt,LY,30.3333,10.85,2021-01-09 20:48:58,clear sky,69.49,23,16.8,0,0.0,0.0
846,Ginir,ET,7.1333,40.7,2021-01-09 20:48:58,clear sky,57.97,36,4.88,0,0.0,0.0
847,Cassilândia,BR,-19.1133,-51.7342,2021-01-09 20:48:58,scattered clouds,88.93,48,6.22,27,0.0,0.0
848,Nortelândia,BR,-14.4547,-56.8028,2021-01-09 20:48:59,few clouds,93.43,50,1.1,21,0.0,0.0
849,Shimoda,JP,34.6667,138.95,2021-01-09 20:48:59,clear sky,36.9,77,24.45,0,0.0,0.0
850,Darasun,RU,51.6667,114.0,2021-01-09 20:48:59,few clouds,5.0,66,11.18,18,0.0,0.0
851,Nampula,MZ,-15.1165,39.2666,2021-01-09 20:48:59,broken clouds,77.0,88,6.91,75,0.0,0.0
852,Saryg-Sep,RU,51.5,95.6,2021-01-09 20:48:59,scattered clouds,-24.84,82,1.57,39,0.0,0.0
853,Luanda,AO,-8.8368,13.2343,2021-01-09 20:42:22,few clouds,77.0,83,8.05,20,0.0,0.0
854,Valerianovsk,RU,58.76,59.5522,2021-01-09 20:49:00,overcast clouds,-8.63,90,4.45,96,0.0,0.0
855,Rohru,IN,31.2167,77.75,2021-01-09 20:49:00,clear sky,41.68,45,4.76,0,0.0,0.0
856,Neenah,US,44.1858,-88.4626,2021-01-09 20:49:00,broken clouds,28.99,59,5.26,75,0.0,0.0
857,Nhulunbuy,AU,-12.2333,136.7667,2021-01-09 20:47:04,scattered clouds,78.8,94,5.12,40,0.0,0.0
858,Boli,CN,45.7667,130.5167,2021-01-09 20:49:01,broken clouds,-12.26,85,4.54,51,0.0,0.0
859,Dzaoudzi,YT,-12.7887,45.2699,2021-01-09 20:49:01,overcast clouds,78.8,94,2.3,90,0.0,0.0
860,Thai Binh,VN,20.45,106.3333,2021-01-09 20:49:01,overcast clouds,50.0,50,6.91,90,0.0,0.0
861,Laas,IT,46.6166,10.7002,2021-01-09 20:49:01,clear sky,21.99,67,8.05,0,0.0,0.0
862,Poptún,GT,16.3311,-89.4169,2021-01-09 20:49:01,overcast clouds,66.74,75,3.42,100,0.0,0.0
863,Jalingo,NG,8.8833,11.3667,2021-01-09 20:49:02,overcast clouds,78.96,17,2.75,97,0.0,0.0
864,Kutum,SD,14.2,24.6667,2021-01-09 20:49:02,clear sky,58.77,32,10.0,0,0.0,0.0
865,Sungai Penuh,ID,-2.0833,101.3833,2021-01-09 20:49:02,moderate rain,65.01,93,1.32,100,1.2776,0.0
866,Simplício Mendes,BR,-7.8539,-41.9103,2021-01-09 20:49:03,overcast clouds,83.43,57,0.78,96,0.0,0.0
867,Workington,GB,54.6425,-3.5441,2021-01-09 20:49:03,overcast clouds,35.01,94,1.01,100,0.0,0.0
868,Micheweni,TZ,-4.9667,39.8333,2021-01-09 20:49:03,light rain,79.36,84,13.56,100,0.59,0.0
869,Rodrigues Alves,BR,-7.738,-72.6509,2021-01-09 20:49:03,light rain,89.6,66,2.3,40,0.78,0.0
870,Bushehr,IR,28.9684,50.8385,2021-01-09 20:49:04,haze,60.8,82,6.91,0,0.0,0.0
871,High Level,CA,58.5169,-117.136,2021-01-09 20:49:04,clear sky,6.8,92,3.44,1,0.0,0.0
872,Tingi,TZ,-11.3,35.0333,2021-01-09 20:49:04,light rain,64.4,93,2.24,99,0.27,0.0
873,Andenes,NO,69.3143,16.1194,2021-01-09 20:49:04,overcast clouds,30.2,64,25.32,98,0.0,0.0
874,Vallenar,CL,-28.5708,-70.7581,2021-01-09 20:49:00,clear sky,83.12,24,9.1,0,0.0,0.0
875,Sassandra,CI,4.95,-6.0833,2021-01-09 20:49:05,clear sky,78.6,87,7.43,0,0.0,0.0
876,Northam,GB,51.0333,-4.2167,2021-01-09 20:49:05,clear sky,36.0,89,3.0,1,0.0,0.0
877,Makurdi,NG,7.7411,8.5121,2021-01-09 20:49:05,clear sky,82.17,16,2.59,0,0.0,0.0
878,Walvis Bay,NA,-22.9575,14.5053,2021-01-09 20:49:05,overcast clouds,68.0,77,11.5,99,0.0,0.0
879,Kabelvåg,NO,68.2114,14.4817,2021-01-09 20:49:06,overcast clouds,32.0,51,10.0,100,0.0,0.0
880,Voh,NC,-20.9667,164.7,2021-01-09 20:49:06,overcast clouds,82.63,78,3.09,100,0.0,0.0
881,Gumia,IN,23.7833,85.8167,2021-01-09 20:49:06,scattered clouds,65.66,56,3.24,29,0.0,0.0
882,Aketi,CD,2.7388,23.7833,2021-01-09 20:49:06,clear sky,73.96,69,1.61,2,0.0,0.0
883,Inuvik,CA,68.3499,-133.7218,2021-01-09 20:47:02,broken clouds,6.8,85,2.3,73,0.0,0.0
884,Leshukonskoye,RU,64.8989,45.7622,2021-01-09 20:47:21,broken clouds,-2.99,92,4.76,80,0.0,0.0
885,Mpulungu,ZM,-8.7623,31.1141,2021-01-09 20:49:07,overcast clouds,71.17,72,2.26,100,0.0,0.0
886,Samarai,PG,-10.6167,150.6667,2021-01-09 20:47:24,light rain,82.49,76,6.96,100,0.22,0.0
887,Emerald,AU,-23.5333,148.1667,2021-01-09 20:49:08,overcast clouds,66.2,94,14.97,90,0.0,0.0
888,Hanstholm,DK,57.1167,8.6167,2021-01-09 20:49:08,overcast clouds,32.0,79,17.45,100,0.0,0.0
889,Tondano,ID,1.3038,124.9112,2021-01-09 20:47:35,few clouds,75.2,94,2.3,20,0.0,0.0
890,Catuday,PH,16.2923,119.8062,2021-01-09 20:49:08,clear sky,73.17,75,11.16,5,0.0,0.0
891,Oleksandrivka,UA,46.8383,32.7612,2021-01-09 20:49:08,clear sky,30.2,93,4.47,0,0.0,0.0
892,Hornepayne,CA,49.2138,-84.7705,2021-01-09 20:49:09,clear sky,26.56,97,3.15,3,0.0,0.0
893,Pāsighāt,IN,28.0667,95.3333,2021-01-09 20:49:09,broken clouds,62.87,47,2.17,82,0.0,0.0
894,Sechura,PE,-5.5569,-80.8222,2021-01-09 20:47:37,few clouds,81.14,54,16.64,13,0.0,0.0
895,Kasane,BW,-17.8167,25.15,2021-01-09 20:49:09,light rain,70.63,92,2.75,100,0.56,0.0
896,Portree,GB,57.4129,-6.1942,2021-01-09 20:49:09,overcast clouds,37.0,91,6.78,100,0.0,0.0
897,Cowra,AU,-33.8333,148.6833,2021-01-09 20:49:10,clear sky,64.0,74,3.0,0,0.0,0.0
898,Mashhad,IR,36.297,59.6062,2021-01-09 20:49:10,clear sky,30.2,59,2.01,0,0.0,0.0
899,Pokrovskoye,RU,47.4157,38.8971,2021-01-09 20:49:10,overcast clouds,35.01,93,11.01,95,0.0,0.0
900,Kallaste,EE,58.655,27.1592,2021-01-09 20:49:10,light snow,10.0,92,1.14,90,0.0,0.0
901,Santo Ângelo,BR,-28.2992,-54.2631,2021-01-09 20:49:10,clear sky,72.0,95,1.01,2,0.0,0.0
902,Zhigalovo,RU,54.8097,105.1578,2021-01-09 20:49:11,overcast clouds,-10.66,84,1.74,100,0.0,0.0
903,Eldorado,BR,-23.7869,-54.2836,2021-01-09 20:49:11,scattered clouds,87.58,61,3.87,31,0.0,0.0
904,Dergachi,RU,51.2328,48.7659,2021-01-09 20:49:11,snow,31.66,98,17.6,100,0.0,2.368
905,Songjianghe,CN,42.1859,127.479,2021-01-09 20:49:11,broken clouds,-7.13,86,6.15,76,0.0,0.0
906,Mpika,ZM,-11.8343,31.4529,2021-01-09 20:49:12,overcast clouds,62.58,97,8.39,100,0.0,0.0
907,Quelimane,MZ,-17.8786,36.8883,2021-01-09 20:49:12,few clouds,84.2,79,4.61,20,0.0,0.0
908,Mosina,PL,52.2454,16.8471,2021-01-09 20:49:12,overcast clouds,32.0,93,4.61,90,0.0,0.0
909,Beyneu,KZ,45.3167,55.2,2021-01-09 20:49:12,clear sky,29.26,87,11.12,9,0.0,0.0
910,Chauk,MM,20.8833,94.8167,2021-01-09 20:49:12,clear sky,68.31,51,2.86,3,0.0,0.0
911,Khanu Woralaksaburi,TH,16.0617,99.8606,2021-01-09 20:49:13,scattered clouds,71.01,59,6.11,34,0.0,0.0
912,San Miguelito,PA,9.0333,-79.5,2021-01-09 20:49:13,scattered clouds,86.0,78,12.66,40,0.0,0.0
913,Yazman,PK,29.1212,71.7446,2021-01-09 20:49:13,clear sky,53.53,41,5.82,0,0.0,0.0
914,Tarbert,GB,55.8628,-5.4162,2021-01-09 20:49:13,few clouds,46.4,87,14.97,20,0.0,0.0
915,Goulouré,BF,12.2306,-1.9289,2021-01-09 20:49:13,clear sky,84.2,23,4.61,10,0.0,0.0
916,Senno,RU,59.5336,33.9167,2021-01-09 20:49:14,clear sky,-0.29,92,4.18,6,0.0,0.0
